"brand","model","trim","year","body_type","fuel_type","transmission","engine_size","seat_count","drivetrain","price","mileage","origin","color","city","posted_date","source","url","price_raw","price_scale","age","age_group","is_high_price","is_high_mileage"
"FORD","RANGER","XLS 4X2",2025,"Bán tải / Pickup","Dầu","Automatic","2","5","RFD - Dẫn động cầu sau",6.18e+08,39000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-ranger-xls-2.0l-4x2-at-2025-6818920",6.18e+08,"Original scale",1,"0-3 nam",FALSE,FALSE
"VINFAST","VF3","PLUS",2024,"Hatchback","Điện","Automatic",NA,"4","RFD - Dẫn động cầu sau",2e+08,15000,"Lắp ráp trong nước","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-vinfast-vf3-plus-2024-6613824",2e+08,"Original scale",2,"0-3 nam",FALSE,FALSE
"VINFAST","VF8","PLUS AWD",2022,"SUV","Điện","Automatic",NA,"5","AWD - 4 bánh toàn thời gian",6.3e+08,50000,"Lắp ráp trong nước","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-vinfast-vf8-plus-awd-2022-6735680",6.3e+08,"Original scale",4,"4-7 nam",FALSE,FALSE
"MITSUBISHI","OUTLANDER","BẢN THƯỜNG",2019,"SUV","Xăng","Automatic","2","7","FWD - Dẫn động cầu trước",5.1e+08,66000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mitsubishi-outlander-2.0-cvt-2019-6766388",5.1e+08,"Original scale",7,"4-7 nam",FALSE,FALSE
"CHEVROLET","AVEO","LTZ",2016,"Sedan","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",1.85e+08,1e+05,"Lắp ráp trong nước","Vàng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-chevrolet-aveo-ltz-1.5-at-2016-6736893",1.85e+08,"Original scale",10,"8-12 nam",FALSE,TRUE
"TOYOTA","INNOVA","CROSS HEV",2025,"Crossover","Hybrid","Automatic","2","7","FWD - Dẫn động cầu trước",1.01e+09,2500,"Nhập khẩu","Bạc","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-innova-cross-hev-2.0-cvt-2025-6833032",1.01e+09,"Original scale",1,"0-3 nam",FALSE,FALSE
"MERCEDES BENZ","V","CLASS V250 LUXURY",2019,"Van/Minivan","Xăng","Automatic","2","7","RFD - Dẫn động cầu sau",1.379e+09,39000,"Nhập khẩu","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-v_class-v250-luxury-2019-6834501",1.379e+09,"Original scale",7,"4-7 nam",FALSE,FALSE
"TOYOTA","PRADO","VX",2021,"SUV","Xăng","Automatic","2.7","7","AWD - 4 bánh toàn thời gian",2.39e+09,61000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-prado-vx-2.7l-2021-6783674",2.39e+09,"Original scale",5,"4-7 nam",TRUE,FALSE
"MERCEDES BENZ","C","CLASS C200",2019,"Sedan","Xăng","Automatic","1.5","5","RFD - Dẫn động cầu sau",7.15e+08,1e+05,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-c_class-c200-2019-6758172",7.15e+08,"Original scale",7,"4-7 nam",FALSE,TRUE
"MERCEDES BENZ","C","CLASS C200 AVANTGARDE PLUS",2023,"Sedan","Xăng","Automatic","1.5","5","RFD - Dẫn động cầu sau",1.459e+09,6000,"Lắp ráp trong nước","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-c_class-c200-avantgarde-plus-2023-6671485",1.459e+09,"Original scale",3,"0-3 nam",TRUE,FALSE
"FORD","RANGER","XLS 4X2",2020,"Bán tải / Pickup","Dầu","Automatic","2.2","5","RFD - Dẫn động cầu sau",4.78e+08,109000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2020-6830316",4.78e+08,"Original scale",6,"4-7 nam",FALSE,TRUE
"BENTLEY","FLYING","SPUR V8",2022,"Sedan","Xăng","Automatic","4","5","RFD - Dẫn động cầu sau",1.35e+10,16000,"Nhập khẩu","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-bentley-flying_spur-v8-2022-6801065",1.35e+10,"Original scale",4,"4-7 nam",TRUE,FALSE
"AUDI","Q5","45 TFSI QUATTRO",2021,"SUV","Xăng","Automatic","2","5","AWD - 4 bánh toàn thời gian",1.539e+09,39000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-audi-q5-45-tfsi-quattro-2021-6803263",1.539e+09,"Original scale",5,"4-7 nam",TRUE,FALSE
"ROLLS ROYCE","CULLINAN","V12",2022,"SUV","Xăng","Automatic","6.7","4","AWD - 4 bánh toàn thời gian",3.3999e+10,13999,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-rolls_royce-cullinan-6.75-v12-2022-6795617",3.3999e+10,"Original scale",4,"4-7 nam",TRUE,FALSE
"BMW","X3","SDRIVE20I M SPORT",2024,"SUV","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",1.868e+09,17000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-bmw-x3-sdrive20i-m-sport-2024-6777430",1.868e+09,"Original scale",2,"0-3 nam",TRUE,FALSE
"PORSCHE","CAYENNE","COUPE",2023,"SUV","Xăng","Automatic","3","5","AWD - 4 bánh toàn thời gian",6.499e+09,26000,"Nhập khẩu","Xám","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-porsche-cayenne-coupe-2023-6768991",6.499e+09,"Original scale",3,"0-3 nam",TRUE,FALSE
"MERCEDES BENZ","ML","CLASS ML400 AMG 4MATIC",2014,"SUV","Xăng","Automatic","3","5","AWD - 4 bánh toàn thời gian",7.89e+08,110000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-ml_class-ml400-amg-4matic-2014-6535370",7.89e+08,"Original scale",12,"8-12 nam",FALSE,TRUE
"LEXUS","LM","500H",2025,"Van/Minivan","Hybrid","Automatic","2.4","6","AWD - 4 bánh toàn thời gian",8.6e+09,1000,"Nhập khẩu","Xám","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-lm-500h-2025-6469474",8.6e+09,"Original scale",1,"0-3 nam",TRUE,FALSE
"AUDI","Q5","45 TFSI QUATTRO",2021,"SUV","Xăng","Automatic","2","5","AWD - 4 bánh toàn thời gian",1.539e+09,39000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-audi-q5-45-tfsi-quattro-2021-6824780",1.539e+09,"Original scale",5,"4-7 nam",TRUE,FALSE
"KIA","CARNIVAL","PREMIUM D 8S",2024,"Van/Minivan","Dầu","Automatic","2.2","8","FWD - Dẫn động cầu trước",1.14e+09,60000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-kia-carnival-premium-2.2d-8s-2024-6834499",1.14e+09,"Original scale",2,"0-3 nam",FALSE,FALSE
"HYUNDAI","ACCENT","ĐẶC BIỆT",2022,"Sedan","Xăng","Automatic","1.4","5","FWD - Dẫn động cầu trước",4e+08,7600,"Lắp ráp trong nước","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2022-6808975",4e+08,"Original scale",4,"4-7 nam",FALSE,FALSE
"TOYOTA","FORTUNER","G",2015,"SUV","Dầu","Manual","2.5","7","RFD - Dẫn động cầu sau",4.78e+08,12000,"Lắp ráp trong nước","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-fortuner-2.5g-2015-6788715",4.78e+08,"Original scale",11,"8-12 nam",FALSE,FALSE
"CHEVROLET","COLORADO","HIGH COUNTRY 4X4",2019,"Bán tải / Pickup","Dầu","Automatic","2.5","5","4WD - Dẫn động 4 bánh",3.95e+08,90000,"Nhập khẩu","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-chevrolet-colorado-high-country-2.5l-4x4-at-2019-6792733",3.95e+08,"Original scale",7,"4-7 nam",FALSE,TRUE
"MERCEDES BENZ","C","CLASS C200 AVANTGARDE",2025,"Sedan","Xăng","Automatic","1.5","5","RFD - Dẫn động cầu sau",1.48e+09,670,"Lắp ráp trong nước","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-c_class-c200-avantgarde-2025-6788247",1.48e+09,"Original scale",1,"0-3 nam",TRUE,FALSE
"BMW","3","SERIES 328I GT",2014,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",5.79e+08,106000,"Nhập khẩu","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-bmw-3_series-328i-gt-2014-6833110",5.79e+08,"Original scale",12,"8-12 nam",FALSE,TRUE
"FORD","ECOSPORT","TITANIUM",2019,"SUV","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",3.68e+08,6000,"Lắp ráp trong nước","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-ecosport-titanium-1.5l-at-2019-6724588",3.68e+08,"Original scale",7,"4-7 nam",FALSE,FALSE
"MITSUBISHI","XPANDER","PREMIUM",2023,"SUV","Xăng","Automatic","1.5","7","FWD - Dẫn động cầu trước",5.25e+08,99000,"Nhập khẩu","Đỏ","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mitsubishi-xpander-premium-1.5-at-2023-6809013",5.25e+08,"Original scale",3,"0-3 nam",FALSE,TRUE
"FORD","FOCUS","S",2015,"Hatchback","Xăng","Automatic","2","5","FWD - Dẫn động cầu trước",3.25e+08,80000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-focus-s-2.0-at-2015-6661534",3.25e+08,"Original scale",11,"8-12 nam",FALSE,TRUE
"MASERATI","LEVANTE","V6",2017,"SUV","Xăng","Automatic","3","5","AWD - 4 bánh toàn thời gian",1.65e+09,80000,"Nhập khẩu","Xanh","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-maserati-levante-3.0-v6-2017-6788233",1.65e+09,"Original scale",9,"8-12 nam",TRUE,TRUE
"LANDROVER","RANGE","ROVER SPORT HSE",2015,"SUV","Xăng","Automatic","3","5","AWD - 4 bánh toàn thời gian",1.35e+09,81000,"Nhập khẩu","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-landrover-range_rover_sport-hse-2015-6679422",1.35e+09,"Original scale",11,"8-12 nam",FALSE,TRUE
"TOYOTA","CAMRY","Q",2014,"Sedan","Xăng","Automatic","2.5","5","FWD - Dẫn động cầu trước",4.85e+08,12000,"Lắp ráp trong nước","Bạc","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-camry-2.5q-2014-6724584",4.85e+08,"Original scale",12,"8-12 nam",FALSE,FALSE
"HONDA","CITY","TOP",2018,"Sedan","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",3.58e+08,80000,"Lắp ráp trong nước","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-honda-city-1.5top-2018-6699257",3.58e+08,"Original scale",8,"8-12 nam",FALSE,TRUE
"BMW","5","SERIES 520I",2018,"Sedan","Xăng","Automatic","1.6","5","RFD - Dẫn động cầu sau",9.59e+08,52000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-bmw-5_series-520i-2018-6817722",9.59e+08,"Original scale",8,"8-12 nam",FALSE,FALSE
"MERCEDES BENZ","GLC","300 4MATIC",2021,"SUV","Xăng","Automatic","2","5","AWD - 4 bánh toàn thời gian",1.499e+09,50000,"Lắp ráp trong nước","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2021-6829219",1.499e+09,"Original scale",5,"4-7 nam",TRUE,FALSE
"FORD","RANGER","XLS 4X2",2021,"Bán tải / Pickup","Dầu","Automatic","2.2","5","RFD - Dẫn động cầu sau",5.25e+08,36000,"Nhập khẩu","Vàng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-6834490",5.25e+08,"Original scale",5,"4-7 nam",FALSE,FALSE
"FORD","RANGER","XLS 4X2",2025,"Bán tải / Pickup","Dầu","Automatic","2","5","RFD - Dẫn động cầu sau",6.4e+08,11000,"Lắp ráp trong nước","Đỏ","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-ranger-xls-2.0l-4x2-at-2025-6808245",6.4e+08,"Original scale",1,"0-3 nam",FALSE,FALSE
"VINFAST","LIMO","GREEN",2025,"SUV","Điện","Automatic",NA,"7","FWD - Dẫn động cầu trước",6.75e+08,9000,"Lắp ráp trong nước","Bạc","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-vinfast-limo-green-at-2025-6803464",6.75e+08,"Original scale",1,"0-3 nam",FALSE,FALSE
"FORD","RANGER","RAPTOR 4X4",2025,"Bán tải / Pickup","Dầu","Automatic","2","5","4WD - Dẫn động 4 bánh",1.19e+09,2990,"Nhập khẩu","Xám","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2025-6822089",1.19e+09,"Original scale",1,"0-3 nam",FALSE,FALSE
"FORD","EVEREST","TITANIUM PLUS 4X4",2024,"SUV","Dầu","Automatic","2","7","4WD - Dẫn động 4 bánh",1.299e+09,20000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-everest-titanium-plus-2.0l-4x4-at-2024-6620684",1.299e+09,"Original scale",2,"0-3 nam",FALSE,FALSE
"FORD","EVEREST","PLATINUM 4X4",2025,"SUV","Dầu","Automatic","2","7","4WD - Dẫn động 4 bánh",1.495e+09,8700,"Nhập khẩu","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-everest-platinum-2.0l-4x4-at-2025-6832779",1.495e+09,"Original scale",1,"0-3 nam",TRUE,FALSE
"FORD","EVEREST","WILDTRAK 4X4",2024,"SUV","Dầu","Automatic","2","7","4WD - Dẫn động 4 bánh",1.315e+09,20000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-everest-wildtrak-2.0l-4x4-at-2024-6611605",1.315e+09,"Original scale",2,"0-3 nam",FALSE,FALSE
"HYUNDAI","SANTAFE","PREMIUM HTRAC",2019,"SUV","Xăng","Automatic","2.4","7","AWD - 4 bánh toàn thời gian",6.99e+08,90000,"Lắp ráp trong nước","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-santafe-premium-2.4l-htrac-2019-6826128",6.99e+08,"Original scale",7,"4-7 nam",FALSE,TRUE
"FORD","ESCAPE","XLS 4X2",2009,"SUV","Xăng","Automatic","2.3","5","FWD - Dẫn động cầu trước",1.88e+08,0,"Lắp ráp trong nước","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-escape-xls-2.3l-4x2-at-2009-6803704",1.88e+08,"Original scale",17,"Tren 12 nam",FALSE,FALSE
"TOYOTA","CAMRY","G",2009,"Sedan","Xăng","Automatic","2.4","5","FWD - Dẫn động cầu trước",2.79e+08,0,"Lắp ráp trong nước","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-camry-2.4g-2009-6781299",2.79e+08,"Original scale",17,"Tren 12 nam",FALSE,FALSE
"TOYOTA","SIENNA","PLATINUM AWD",2021,"Van/Minivan","Hybrid","Automatic","2.5","7","AWD - 4 bánh toàn thời gian",3.75e+09,32000,"Nhập khẩu","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-sienna-platinum-2.5-at-awd-2021-6597470",3.75e+09,"Original scale",5,"4-7 nam",TRUE,FALSE
"LEXUS","LX","570",2016,"SUV","Xăng","Automatic","5.7","7","AWD - 4 bánh toàn thời gian",5.2e+09,140000,"Nhập khẩu","Cát","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-lx-570-2016-6831141",5.2e+09,"Original scale",10,"8-12 nam",TRUE,TRUE
"AUDI","A8","L V6 TFSI",2016,"Sedan","Xăng","Automatic","3","5","AWD - 4 bánh toàn thời gian",1.199e+09,89000,"Nhập khẩu","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-audi-a8-l-v6-3.0-tfsi-2016-6780181",1.199e+09,"Original scale",10,"8-12 nam",FALSE,TRUE
"MAZDA","CX5","DELUXE",2024,"SUV","Xăng","Automatic","2","5","FWD - Dẫn động cầu trước",6.2e+08,47000,"Lắp ráp trong nước","Nâu","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mazda-cx5-deluxe-2.0-at-2024-6834464",6.2e+08,"Original scale",2,"0-3 nam",FALSE,FALSE
"KIA","MORNING","SLX",2005,"Hatchback","Xăng","Automatic","1","5","FWD - Dẫn động cầu trước",1e+08,2e+05,"Nhập khẩu","Màu khác","Thái Nguyên","05-06-2026","bonbanh.com","https://bonbanh.com/xe-kia-morning-slx-1.0-at-2005-6834461",1e+08,"Original scale",21,"Tren 12 nam",FALSE,TRUE
"HYUNDAI","CRETA","ĐẶC BIỆT",2022,"SUV","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",5.39e+08,83000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-creta-dac-biet-1.5-at-2022-6797222",5.39e+08,"Original scale",4,"4-7 nam",FALSE,TRUE
"MERCEDES BENZ","C","CLASS C300 AMG",2022,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",1.498e+09,59000,"Lắp ráp trong nước","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-c_class-c300-amg-2022-6744104",1.498e+09,"Original scale",4,"4-7 nam",TRUE,FALSE
"FORD","RANGER","RAPTOR 4X4",2023,"Bán tải / Pickup","Dầu","Automatic","2","5","4WD - Dẫn động 4 bánh",9.85e+08,39000,"Nhập khẩu","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2023-6834467",9.85e+08,"Original scale",3,"0-3 nam",FALSE,FALSE
"LEXUS","GS","400",1998,"Sedan","Xăng","Automatic","4","5","RFD - Dẫn động cầu sau",2.88e+08,209000,"Nhập khẩu","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-gs-400-1998-6767464",2.88e+08,"Original scale",28,"Tren 12 nam",FALSE,TRUE
"MERCEDES BENZ","S","CLASS S450 4MATIC LUXURY",2022,"Sedan","Xăng","Automatic","3","5","AWD - 4 bánh toàn thời gian",3.539e+09,52000,"Nhập khẩu","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-s_class-s450-4matic-luxury-2022-6793384",3.539e+09,"Original scale",4,"4-7 nam",TRUE,FALSE
"TOYOTA","VELOZ","CROSS",2022,"SUV","Xăng","Automatic","1.5","7","FWD - Dẫn động cầu trước",4.75e+08,89000,"Nhập khẩu","Bạc","Vĩnh Phúc","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-veloz-cross-1.5-cvt-2022-6834447",4.75e+08,"Original scale",4,"4-7 nam",FALSE,TRUE
"MAZDA","CX5","DELUXE",2019,"SUV","Xăng","Automatic","2","5","FWD - Dẫn động cầu trước",5.85e+08,66000,"Lắp ráp trong nước","Trắng","Lâm Đồng","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mazda-cx5-2.0-deluxe-2019-6799422",5.85e+08,"Original scale",7,"4-7 nam",FALSE,FALSE
"FORD","RANGER","WILDTRAK 4X4",2025,"Bán tải / Pickup","Dầu","Automatic","2","5","4WD - Dẫn động 4 bánh",8.25e+08,28000,"Lắp ráp trong nước","Đen","Lâm Đồng","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-ranger-wildtrak-2.0l-4x4-at-2025-6803419",8.25e+08,"Original scale",1,"0-3 nam",FALSE,FALSE
"FORD","RANGER","WILDTRAK 4X4",2021,"Bán tải / Pickup","Dầu","Automatic","2","5","4WD - Dẫn động 4 bánh",6.55e+08,43000,"Lắp ráp trong nước","Cam","Lâm Đồng","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-ranger-wildtrak-2.0l-4x4-at-2021-6711308",6.55e+08,"Original scale",5,"4-7 nam",FALSE,FALSE
"FORD","EVEREST","TITANIUM PLUS 4X4",2023,"SUV","Dầu","Automatic","2","7","4WD - Dẫn động 4 bánh",1.23e+09,24000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-everest-titanium-plus-2.0l-4x4-at-2023-6834457",1.23e+09,"Original scale",3,"0-3 nam",FALSE,FALSE
"TOYOTA","YARIS","BẢN THƯỜNG",2012,"Hatchback","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",2.46e+08,129000,"Nhập khẩu","Bạc","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-yaris-1.5-at-2012-6741218",2.46e+08,"Original scale",14,"Tren 12 nam",FALSE,TRUE
"MAZDA","3","BẢN THƯỜNG",2018,"Hatchback","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",4.2e+08,0,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mazda-3-1.5-at-2018-6824002",4.2e+08,"Original scale",8,"8-12 nam",FALSE,FALSE
"FORD","FOCUS","TITANIUM",2015,"Sedan","Xăng","Automatic","2","5","FWD - Dẫn động cầu trước",2.79e+08,120000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-focus-titanium-2.0-at-2015-6777729",2.79e+08,"Original scale",11,"8-12 nam",FALSE,TRUE
"HYUNDAI","CRETA","CAO CẤP",2022,"SUV","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",5.85e+08,18000,"Nhập khẩu","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-creta-cao-cap-1.5-at-2022-6813662",5.85e+08,"Original scale",4,"4-7 nam",FALSE,FALSE
"KIA","MORNING","LUXURY",2019,"Hatchback","Xăng","Automatic","1.25","5","FWD - Dẫn động cầu trước",2.88e+08,45000,"Lắp ráp trong nước","Bạc","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-kia-morning-luxury-2019-6719662",2.88e+08,"Original scale",7,"4-7 nam",FALSE,FALSE
"HYUNDAI","TUCSON","TURBO HTRAC ĐẶC BIỆT",2025,"Crossover","Xăng","Automatic","1.6","5","AWD - 4 bánh toàn thời gian",9.3e+08,14000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-tucson-1.6-at-turbo-htrac-dac-biet-2025-6834454",9.3e+08,"Original scale",1,"0-3 nam",FALSE,FALSE
"VINFAST","VF8","ECO AWD",2023,"SUV","Điện","Automatic",NA,"5","AWD - 4 bánh toàn thời gian",5.41e+08,64000,"Lắp ráp trong nước","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6559880",5.41e+08,"Original scale",3,"0-3 nam",FALSE,FALSE
"BMW","5","SERIES 520I M SPORT",2023,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",1.789e+09,13500,"Lắp ráp trong nước","Xám","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-bmw-5_series-520i-m-sport-2023-6824767",1.789e+09,"Original scale",3,"0-3 nam",TRUE,FALSE
"KIA","SORENTO","PREMIUM D AWD",2025,"SUV","Dầu","Automatic","2.2","7","AWD - 4 bánh toàn thời gian",1.045e+09,7800,"Lắp ráp trong nước","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-kia-sorento-premium-2.2d-at-awd-2025-6620257",1.045e+09,"Original scale",1,"0-3 nam",FALSE,FALSE
"LEXUS","LS","500",2019,"Sedan","Xăng","Automatic","3.4","5","RFD - Dẫn động cầu sau",3.95e+09,60000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-ls-500-2019-6687417",3.95e+09,"Original scale",7,"4-7 nam",TRUE,FALSE
"MERCEDES BENZ","C","CLASS C300 AMG",2019,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",7.99e+08,65000,"Lắp ráp trong nước","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-c_class-c300-amg-2019-6830237",7.99e+08,"Original scale",7,"4-7 nam",FALSE,FALSE
"KIA","CARNIVAL","SIGNATURE D",2022,"Van/Minivan","Dầu","Automatic","2.2","7","FWD - Dẫn động cầu trước",1.079e+09,85000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-kia-carnival-signature-2.2d-2022-6807798",1.079e+09,"Original scale",4,"4-7 nam",FALSE,TRUE
"MAZDA","3","LUXURY",2022,"Sedan","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",5.05e+08,48000,"Lắp ráp trong nước","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mazda-3-1.5l-luxury-2022-6832565",5.05e+08,"Original scale",4,"4-7 nam",FALSE,FALSE
"HYUNDAI","SANTAFE","CAO CẤP HTRAC",2021,"SUV","Xăng","Automatic","2.5","7","AWD - 4 bánh toàn thời gian",9.4e+08,13000,"Lắp ráp trong nước","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-santafe-cao-cap-2.5l-htrac-2021-6827991",9.4e+08,"Original scale",5,"4-7 nam",FALSE,FALSE
"MERCEDES BENZ","S","CLASS S450 4MATIC LUXURY",2022,"Sedan","Xăng","Automatic","3","5","AWD - 4 bánh toàn thời gian",3.488e+09,30000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-s_class-s450-4matic-luxury-2022-6822046",3.488e+09,"Original scale",4,"4-7 nam",TRUE,FALSE
"HONDA","CRV","L",2024,"SUV","Xăng","Automatic","1.5","7","FWD - Dẫn động cầu trước",9.68e+08,10000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-honda-crv-l-2024-6833403",9.68e+08,"Original scale",2,"0-3 nam",FALSE,FALSE
"MITSUBISHI","TRITON","ATHLETE 4X2 MIVEC",2021,"Bán tải / Pickup","Dầu","Automatic","2.4","5","RFD - Dẫn động cầu sau",5.15e+08,55000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mitsubishi-triton-athlete-4x2-at-mivec-2021-6782438",5.15e+08,"Original scale",5,"4-7 nam",FALSE,FALSE
